"","X.casegrowthlag_we","X.casegrowthlag1_we","X.logdiffcases_we","X.casegrowthlag.national_we","X.logdiffcases.national_we","X.difflogtests_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
"17",0.117783035656383,-0.264386509848259,2.39789527279837,0.117083979353885,4.36944785246702,0.116206165168407,4.76451314001525,2669.154977,793100,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0550533249101495,-20.8365714285714,424.871428571429,17.8085714285714,64.9742857142857,0,4,21,0.856652465554424,0
"18",-0.264386509848259,0.856652465554424,-2.30258509299405,0.14431223082697,4.70953020131233,0.0887540232981667,4.76451314001525,2669.154977,793100,1,1,1,3,1,-0.265285714285714,-14.898,-0.0107739317597542,-24.1838571428571,500.971428571429,20.4985714285714,63.6642857142857,0,4,22,-0.408262312729225,0
"19",0.856652465554424,-0.408262312729225,4.63472898822964,0.335260849434916,5.79605775076537,0.0794405320758411,4.76451314001525,2669.154977,793100,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0763613319345371,-29.0001428571429,578.328571428571,23.0071428571429,61.9528571428571,0,4,23,0.430362659729892,0
"20",-0.408262312729225,0.430362659729892,-2.30258509299405,-0.0487901641694322,-2.30258509299405,0.0799482363434567,4.76451314001525,2669.154977,793100,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.0793807818370222,-31.7144285714286,579.842857142857,18.5457142857143,70.8814285714286,0,4,24,0.651300070624444,0
"21",0.430362659729892,0.651300070624444,4.15888308335967,0.358309970190887,6.16120732169508,0.0720964216714179,4.76451314001525,2669.154977,793100,1,1,1,3,1,-0.449142857142857,-12.9594285714286,0.00864201035935785,-24.102,436.871428571429,20.9128571428571,72.2328571428571,0,4,25,0.306730267422476,0
"22",0.651300070624444,0.306730267422476,5.12396397940326,0.164264546064187,5.63835466933375,0.0897825334034899,4.76451314001525,2669.154977,793100,1,1,1,3,1,-0.816142857142857,-12.2857142857143,0.0240728187042247,-19.796,493.2,20.33,67.2342857142857,0,4,26,0.396339035643786,0
"23",0.306730267422476,0.396339035643786,4.83628190695148,0.120235850143278,5.46806014113513,0.103612499750902,4.76451314001525,2669.154977,793100,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.0441958728304961,-17.4081428571429,291.714285714286,16.7071428571429,69.2242857142857,0,4,27,0.290498975722894,0
"24",0.396339035643786,0.290498975722894,5.44673737166631,0.160820547336366,5.89989735358249,0.115971729847905,4.76451314001525,2669.154977,793100,1,1,1,3,1,-2.97971428571429,-15.5714285714286,-0.0123725549650935,-18.143,458.9,15.8514285714286,71.7385714285714,0,4,28,-0.0710293016510617,0
"25",0.290498975722894,-0.0710293016510617,5.47646355193151,0.151880531292719,5.99893656194668,0.137061705796908,4.76451314001525,2669.154977,793100,1,1,1,3,1,-1.898,-10.9184285714286,0.00984225079122858,-17.612,607.214285714286,17.5342857142857,71.9885714285714,0,4,29,-0.376445214534646,0
"26",-0.0710293016510617,-0.376445214534646,-2.30258509299405,0.0159559403163296,3.8286413964891,0.132441086736096,4.76451314001525,2669.154977,793100,1,2.14285714285714,1.57142857142857,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0429069166087412,-15.2855714285714,494.114285714286,19.3528571428571,74.2157142857143,0,4,30,0.0388398333162643,0.571428571428571
"27",-0.376445214534646,0.0388398333162643,-2.30258509299405,-0.268369873930652,-2.30258509299405,0.091640594414816,4.76451314001525,2669.154977,793100,1,3,2,2,1,-3.12257142857143,-12.5101428571429,-0.0739345814866308,-16.1837142857143,129.557142857143,12.1885714285714,84.3957142857143,0,4,31,0.680367453913546,1
"28",0.0388398333162643,0.680367453913546,3.17805383034795,0.443438765536579,7.12286665859908,0.0674595300146059,4.76451314001525,2669.154977,793100,1,3,2,2,1,-2.73457142857143,-15.5712857142857,0.131015927664913,-16.5712857142857,121.142857142857,10.1671428571429,86.4671428571429,0,4,32,0.677756030239648,1
"29",0.680367453913546,0.677756030239648,6.41999492814714,0.927550041996282,8.57376254290413,0.0747396503928357,4.76451314001525,2669.154977,793100,1,3,2,2,1,-3.38771428571429,-16.6937142857143,-0.0144134587986979,-18.5511428571429,159.1,9.86428571428571,80.6828571428571,0.285714285714286,4,33,0.736284859159961,1
"30",0.677756030239648,0.736284859159961,7.09506437728713,0.800094463598464,9.28070563463675,0.0842085004275503,4.76451314001525,2669.154977,793100,1,3,2,2,1,-4.20385714285714,-19.7141428571429,-0.0657470742470618,-18.5102857142857,162.328571428571,6.73142857142857,80.2414285714286,1,4,34,0.456895218780975,1
"31",-0.37469344944141,0.34294475112683,-2.30258509299405,-0.0727593542824279,-2.30258509299405,0.199747644856242,4.01295282845893,2276.853836,315100,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0173395781167436,-16.9998571428571,655.785714285714,17.3714285714286,62.6071428571429,0,5,20,-0.489548225318706,0
"32",0.34294475112683,-0.489548225318706,2.19722457733622,0.117083979353885,4.36944785246702,0.132243253152698,4.01295282845893,2276.853836,315100,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0436874808935173,-20.8365714285714,423.714285714286,15.8785714285714,70.9642857142857,0,5,21,0.610909082322973,0
"33",-0.489548225318706,0.610909082322973,-2.30258509299405,0.14431223082697,4.70953020131233,0.0954417111231365,4.01295282845893,2276.853836,315100,1,1,1,3,1,-0.265285714285714,-14.898,0.000886606190945827,-24.1838571428571,503.785714285714,19.0571428571429,66.9571428571429,0,5,22,-0.0588405000229333,0
"34",0.610909082322973,-0.0588405000229333,2.77258872223978,0.335260849434916,5.79605775076537,0.0795556508691373,4.01295282845893,2276.853836,315100,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0241160611108171,-29.0001428571429,564.357142857143,22.0071428571429,63.2357142857143,0,5,23,0.192371892647456,0
"35",-0.0588405000229333,0.192371892647456,-2.30258509299405,-0.0487901641694322,-2.30258509299405,0.0745064267194824,4.01295282845893,2276.853836,315100,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.0238291041515435,-31.7144285714286,589.214285714286,17.1642857142857,74.8714285714286,0,5,24,1.25988043626423,0
